particle_no,perimeter,convex_perimeter,area,convex_area,solidity,convexity,equivalent_diameter,circularity,compactness,min_feret,max_feret,minor_dim,major_dim,aspect_ratio,feret_ratio,fiber_length,curl,fiber_average_diameter,fiber_elongation
98,8.82842712474619,8.82842712474619,3.0,3.0,1.0,1.0,1.9544100476116797,0.4836870343186242,0.4836870343186242,1.4142135623730951,4.0,6.0,49.509090423583984,8.25151507059733,0.3535533905932738,0,0.0,0.0,0.0
99,15.656854249492381,14.911578713634048,8.0,11.5,0.6956521739130435,0.9523994076982293,3.1915382432114616,0.45211883543991416,0.4101010049908886,2.8284271247461903,6.324555320336759,8.07272720336914,93.50909423828125,11.58333384525311,0.4472135954999579,1,6.324555320336759,8.0,8.0
100,128.36753236814704,92.84057544492363,484.0,607.0,0.7973640856672158,0.7232403220049821,24.824341676101277,0.7056341297903419,0.3691006756100435,21.2602916254693,35.510561809129406,36.490909576416016,2920.509033203125,80.03387876882748,0.598703330568076,32,1.109705056535294,15.125,0.47265625
101,217.2792206135789,131.1477067231762,604.0,1046.5,0.5771619684663163,0.6035906533207627,27.73151068766428,0.4412913360891818,0.16077199951081375,38.2099463490856,46.8187996428785,47.76363754272461,3597.0,75.30833464646575,0.8161240066071968,50,0.93637599285757,12.08,0.2416
102,205.37972567696715,145.10050918657615,821.5,1282.5,0.6405458089668616,0.7064986999485939,32.34140204134533,0.49031994413317614,0.2447384994310159,38.897300677553446,55.47071299343465,56.54545593261719,4966.50927734375,87.83215548322977,0.7012222951263888,59,0.9401815761599094,13.923728813559322,0.23599540361964952
103,100.4680374315354,63.85008626470672,223.5,300.5,0.7437603993344426,0.6355263613884942,16.869174201729876,0.6889130550167034,0.2782476813617018,17.029386365926403,22.847319317591726,23.363636016845703,1419.0,60.7354094618179,0.7453559924999299,20,1.1423659658795864,11.175,0.5587500000000001
104,108.95331880577393,62.00541100138532,160.5,270.5,0.5933456561922366,0.569100709193811,14.295277084757526,0.5245968997192169,0.16990414468033765,16.15549442140351,22.090722034374522,22.836362838745117,1083.509033203125,47.44665518121821,0.7313248700637565,24,0.9204467514322717,6.6875,0.2786458333333333
105,174.65180361560914,77.03326800129281,184.0,422.5,0.43550295857988164,0.4410676924404125,15.306079714651624,0.38964673562297475,0.07580215233025489,20.0,29.410882339705484,30.14545440673828,1325.509033203125,43.97044460895039,0.6800204009180459,38,0.7739705878869865,4.842105263157895,0.12742382271468145
106,16.242640687119287,15.990704784914572,14.5,15.5,0.9354838709677419,0.9844892276411369,4.296739856991561,0.7125948103291864,0.6906604575069512,3.0,6.324555320336759,8.07272720336914,132.0,16.351351491836613,0.4743416490252569,5,1.2649110640673518,2.9,0.58
107,50.870057685088796,40.93807618899553,95.5,114.5,0.834061135371179,0.8047578094450528,11.026984017500345,0.7160747759227241,0.4637551819283382,10.63014581273465,16.278820596099706,16.81818199157715,654.5090942382812,38.91675655347714,0.6530046663995769,16,1.0174262872562316,5.96875,0.373046875
108,80.08326112068518,58.68953171251367,84.0,147.0,0.5714285714285714,0.7328564158253841,10.341765891652821,0.30645581150713136,0.16459083559470963,7.615773105863909,27.018512172212592,27.781818389892578,627.0,22.5687171084565,0.2818724087145114,23,1.1747179205309823,3.652173913043478,0.15879017013232513
109,37.55634918610405,33.72775561698955,59.5,75.5,0.7880794701986755,0.8980573550921427,8.703892974511014,0.6572823115395153,0.5301027938005372,8.94427190999916,13.038404810405298,13.92727279663086,429.0,30.80287190926419,0.6859943405700354,9,1.4487116456005886,6.611111111111111,0.7345679012345678
110,29.55634918610405,25.501355935827,25.5,37.0,0.6891891891891891,0.8628046642450852,5.698035485213008,0.49274644367524356,0.3668161656873196,5.385164807134504,11.045361017187261,12.03636360168457,220.0,18.277945671997607,0.4875499133758377,12,0.9204467514322717,2.125,0.17708333333333334
111,116.22539674441609,105.15226185280531,387.0,462.5,0.8367567567567568,0.9047270630879324,22.197831060995757,0.43982872672779516,0.36001347332801287,12.083045973594572,47.50789408087881,48.30908966064453,2398.0,49.638691534971194,0.2543376465608862,40,1.1876973520219702,9.675,0.241875
112,21.899494936611667,19.49847350245616,21.5,26.0,0.8269230769230769,0.8903617895707052,5.232078956954491,0.7106358267527214,0.563352370509783,5.385164807134504,7.211102550927978,8.145454406738281,181.50909423828125,22.28348293106016,0.7467879938056768,5,1.4422205101855956,4.3,0.86
113,120.46803743153538,94.11222872018566,410.5,548.0,0.7490875912408759,0.781221564879163,22.861864165325283,0.5824127969994826,0.3554506846110122,21.095023109728988,35.510561809129406,37.01818084716797,2541.0,68.64194679070503,0.5940492640785444,33,1.0760776305796789,12.43939393939394,0.37695133149678606
114,35.55634918610404,32.64184568112148,59.5,71.0,0.8380281690140845,0.9180314185315293,8.703892974511014,0.7017419110169193,0.5914152304903836,7.810249675906654,12.165525060596439,13.163636207580566,418.0,31.75414402285636,0.6419985686605245,9,1.3517250067329376,6.611111111111111,0.7345679012345678
115,25.313708498984766,23.896819140124325,37.0,41.5,0.891566265060241,0.9440267964325627,6.863662517577698,0.814200556187698,0.7256046191850359,6.708203932499369,8.602325267042627,9.581818580627441,275.0,28.70018855877694,0.7798128673650546,3,2.8674417556808756,12.333333333333334,4.111111111111112
116,74.52691193458115,58.677544239815276,173.5,223.0,0.7780269058295964,0.7873336317935961,14.86294254216004,0.633235835453298,0.3925392518687507,12.083045973594572,23.769728648009426,25.18181800842285,1144.0,45.42960320090286,0.5083375646615325,19,1.2510383498952329,9.131578947368421,0.4806094182825485
117,107.15432893255064,76.67297375399723,245.5,370.0,0.6635135135135135,0.7155378090441852,17.679940843579836,0.5247793595497772,0.268684070324913,17.804493814764857,31.89043743820395,32.672725677490234,1595.0,48.817475950556215,0.558301962751866,25,1.275617497528158,9.82,0.39280000000000004
118,14.828427124746192,14.828427124746192,14.0,14.0,1.0,1.0,4.222008245644752,0.8001063651376854,0.8001063651376854,3.1622776601683795,5.385164807134504,7.090909004211426,126.50909423828125,17.841026328661826,0.5872202195147036,3,1.7950549357115013,4.666666666666667,1.5555555555555556
119,61.11269837220806,53.830583813733185,141.0,173.0,0.815028901734104,0.8808412203610612,13.398760233979036,0.6114638645711431,0.47442335092849147,11.40175425099138,22.80350850198276,23.654544830322266,929.5090942382812,39.29515874880683,0.5,16,1.4252192813739224,8.8125,0.55078125
120,6.82842712474619,6.82842712474619,2.0,2.0,1.0,1.0,1.5957691216057308,0.5390120844526473,0.5390120844526473,1.4142135623730951,3.1622776601683795,4.163636207580566,38.509090423583984,9.248908526991869,0.4472135954999579,1,3.1622776601683795,2.0,2.0
121,79.49747468305829,66.17547623673549,244.5,302.0,0.8096026490066225,0.832422369396825,17.64389607449974,0.7016080715205186,0.4861631769267797,17.46424919657298,24.186773244895647,25.0,1534.509033203125,61.380361328125,0.7220578379655755,26,0.9302605094190634,9.403846153846153,0.36168639053254437
122,132.95331880577396,97.84257965488429,258.5,567.5,0.4555066079295154,0.7359167904474689,18.1420071192258,0.3393240348056334,0.18376891278587615,25.179356624028344,39.05124837953327,39.727272033691406,1732.509033203125,43.61006795870203,0.6447772521716573,47,0.8308776250964526,5.5,0.11702127659574468
123,57.35533905932735,53.506996070355875,185.5,200.5,0.9251870324189526,0.9329034916001313,15.368341990871127,0.8142028870642003,0.7086080390793964,12.041594578792296,19.313207915827967,20.254545211791992,1160.509033203125,57.29622764017868,0.6234901333467091,10,1.9313207915827966,18.55,1.855
124,21.899494936611667,20.491900792836663,23.5,28.5,0.8245614035087719,0.9357248124740182,5.4700209598571305,0.703255661274804,0.6157572421851119,4.47213595499958,8.06225774829855,9.399999618530273,192.50909423828125,20.47969170751741,0.5547001962252291,5,1.6124515496597098,4.7,0.9400000000000001
125,239.86500705120596,151.44429471897487,611.5,1053.5,0.5804461319411486,0.6313730234383242,27.90315361398335,0.33504295572780013,0.1335588082562553,21.095023109728988,68.62215385719105,69.2727279663086,3894.0,56.21259786237784,0.30740835027751606,66,1.0397296038968342,9.265151515151516,0.14038108356290174
126,53.11269837220807,42.892696416527,87.0,117.0,0.7435897435897436,0.807578935567152,10.524820207108489,0.594240735053325,0.3875541433667797,9.486832980505138,17.11724276862369,18.709091186523438,599.5090942382812,32.043731481202066,0.5542267004528747,6,2.852873794770615,14.5,2.4166666666666665
127,36.384776310850235,32.843766846610826,67.5,74.5,0.9060402684563759,0.9026788172617279,9.27058084855655,0.7863351977885976,0.6407287599412473,8.06225774829855,12.36931687685298,13.581818580627441,467.50909423828125,34.421685981369045,0.6517949073958691,9,1.3743685418725535,7.5,0.8333333333333334
128,56.627416997969505,51.286348817926054,59.0,93.5,0.6310160427807486,0.9056805260915404,8.667244841319219,0.28187613762121094,0.23121093571637763,6.0,22.847319317591726,23.81818199157715,467.50909423828125,19.62824427169156,0.2626128657194451,1,22.847319317591726,59.0,59.0
129,32.97056274847715,27.079425901344532,18.0,32.5,0.5538461538461539,0.8213213134372503,4.787307364817192,0.30846327373714294,0.2080796695337026,4.123105625617661,12.083045973594572,12.890909194946289,187.0,14.506346850485215,0.3412306495090726,11,1.098458724872234,1.6363636363636365,0.1487603305785124
130,64.76955262170043,50.13506291962288,144.0,186.0,0.7741935483870968,0.7740529444822134,13.540550005146152,0.7199282696559687,0.4313507540136792,14.7648230602334,17.4928556845359,18.381818771362305,946.0,51.463895480996,0.844048754903172,21,0.8329931278350429,6.857142857142857,0.32653061224489793
131,61.012193308819725,53.4385737012121,115.5,143.5,0.8048780487804879,0.8758671144754141,12.126795430653198,0.5082555527154811,0.38990479225598995,8.48528137423857,23.345235059857504,24.654544830322266,781.0,31.67772941561101,0.3634695196892296,19,1.2286965820977633,6.078947368421052,0.31994459833795014
132,63.94112549695425,55.00397284947581,169.0,214.0,0.7897196261682243,0.8602284120271835,14.668929172241665,0.7019536725806858,0.5194407484805502,12.649110640673518,20.248456731316587,21.490909576416016,1078.0,50.160743367651136,0.6246950475544243,20,1.0124228365658294,8.45,0.4225
133,29.55634918610405,27.418463959297483,46.5,53.5,0.8691588785046729,0.9276674797233856,7.694520051971082,0.7772783565058254,0.6689000668415829,8.06225774829855,9.486832980505138,11.127272605895996,330.0,29.656863068596277,0.8498365855987974,7,1.355261854357877,6.642857142857143,0.9489795918367347
134,166.65180361560908,114.25868236763003,556.0,824.5,0.6743480897513645,0.6856132360329776,26.60678836073137,0.5351878343380355,0.2515733419854281,26.248809496813376,45.35416188179427,46.20000076293945,3421.0,74.04761782480846,0.5787519470699332,46,0.985960040908571,12.08695652173913,0.2627599243856333
135,160.1665222413705,96.86795353765729,347.0,619.5,0.5601291364003228,0.6047952604707091,21.019374919894773,0.4647068660410639,0.1699792260457266,22.02271554554524,37.21558813185679,37.672725677490234,2255.0,59.85762801727355,0.5917605135653801,41,0.9076972715087022,8.463414634146341,0.206424747174301
136,77.94112549695424,66.37755325071785,229.0,287.0,0.7979094076655052,0.8516370892451602,17.075475271404667,0.6531348639599164,0.4737093977568722,15.033296378372908,26.570660511172846,27.200000762939453,1457.509033203125,53.584889423569805,0.5657855728521115,26,1.0219484811989556,8.807692307692308,0.33875739644970415
137,219.52186130069822,127.26193542785475,554.5,892.5,0.6212885154061625,0.5797232889417469,26.570873669408158,0.4302435486063254,0.14459586104322628,22.20360331117452,55.154328932550705,56.254547119140625,3531.0,62.76825929327545,0.40257226841301497,51,1.0814574300500137,10.872549019607844,0.21318723567858516
138,21.65685424949238,21.163514615838764,27.0,29.5,0.9152542372881356,0.9772201618956189,5.863230142835039,0.7575268719282722,0.7234072895439189,5.0990195135927845,8.06225774829855,9.399999618530273,214.50909423828125,22.820117334411187,0.6324555320336759,5,1.6124515496597098,5.4,1.08
139,9.414213562373096,9.414213562373096,5.5,5.5,1.0,1.0,2.6462837142006137,0.7798381214309662,0.7798381214309662,2.23606797749979,3.605551275463989,5.127272605895996,66.0,12.872340730255834,0.6201736729460423,2,1.8027756377319946,2.75,1.375
140,85.15432893255065,55.14098531529408,128.5,198.0,0.648989898989899,0.6475417751101104,12.791062563308351,0.5310848921780776,0.22268939229121726,15.0,20.024984394500787,21.054546356201172,902.0,42.84110351939903,0.7490642541583834,23,0.8706514954130777,5.586956521739131,0.24291115311909264
141,48.8700576850888,45.242666064354104,99.5,113.0,0.8805309734513275,0.9257747628597237,11.255546841497692,0.6108527965370959,0.5235368329161217,7.615773105863909,19.4164878389476,20.454545974731445,671.0,32.8044436101843,0.3922322702763681,18,1.0786937688304221,5.527777777777778,0.30709876543209874
142,54.041630560342604,49.17761738203302,152.5,170.0,0.8970588235294118,0.9099950699511472,13.934454799959427,0.7924004989920266,0.6561797432713855,11.0,18.384776310850235,19.527273178100586,979.0,50.135008153515635,0.5983211225424633,8,2.2980970388562794,19.0625,2.3828125
143,15.071067811865476,14.462840739914151,12.5,14.5,0.8620689655172413,0.9596427353692573,3.989422804014327,0.7509528488479534,0.6915631266752881,4.0,5.385164807134504,6.3818182945251465,115.50909423828125,18.099715301730626,0.7427813527082074,4,1.346291201783626,3.125,0.78125
144,44.62741699796952,42.20217373906159,111.0,120.5,0.921161825726141,0.9456557555410775,11.888212206450685,0.7831829074794617,0.700372912376578,10.63014581273465,16.401219466856727,17.527273178100586,720.5090942382812,41.107882950014144,0.6481314291425614,1,16.401219466856727,111.0,111.0
145,75.84062043356592,46.06491186414359,56.5,137.5,0.4109090909090909,0.6073910208117964,8.481629223064205,0.33459374873315223,0.12343961469222518,13.038404810405298,17.0,17.81818199157715,495.0,27.780611974554528,0.7669649888473705,20,0.85,2.825,0.14125000000000001
146,211.52186130069808,114.44101760541682,516.5,866.0,0.5964203233256351,0.5410363586141492,25.644263000829476,0.49558341967461195,0.14506734777081517,25.632011235952593,44.77722635447622,45.38181686401367,2623.509033203125,57.80969591994197,0.5724340992681931,52,0.8611005068168504,9.932692307692308,0.19101331360946747
147,81.254833995939,69.79461815060996,241.0,283.0,0.8515901060070671,0.858959580842885,17.517155313611116,0.6217031037171512,0.4586997377564914,13.341664064126334,29.832867780352597,30.545454025268555,1507.0,49.33631036400188,0.4472135954999579,28,1.0654595635840214,8.607142857142858,0.30739795918367346
148,92.52691193458115,82.30470818878163,301.5,351.5,0.8577524893314367,0.8895218317344593,19.5928998042059,0.5593038664080842,0.4425486748435298,12.36931687685298,34.92849839314596,35.727272033691406,1897.509033203125,53.11094089170152,0.35413251201432183,30,1.164283279771532,10.05,0.335
149,62.42640687119283,50.105037796724574,103.0,139.5,0.7383512544802867,0.8026256885184585,11.451797811161432,0.5155660372036401,0.3321317635654555,9.0,21.02379604162864,22.03636360168457,704.0,31.947194769747885,0.42808634473904467,9,2.3359773379587376,11.444444444444445,1.271604938271605
150,134.12489168102778,93.45921154123607,265.5,397.5,0.6679245283018868,0.6968073589464532,18.386002804502823,0.3819707995844361,0.18546229128985656,12.165525060596439,41.10960958218893,41.727272033691406,1771.0,42.44226650067276,0.2959289855641745,44,0.9343093086861121,6.034090909090909,0.1371384297520661
151,46.52691193458118,41.8278989219059,71.5,100.5,0.7114427860696517,0.8990044080449119,9.541311620975605,0.5135512682686193,0.41505671881113015,7.810249675906654,17.88854381999832,19.127273559570312,506.0,26.454371472447697,0.43660622991432446,15,1.1925695879998879,4.766666666666667,0.31777777777777777
152,40.384776310850235,34.8856639460296,62.5,80.0,0.78125,0.8638320459548223,8.920620580763856,0.645350863575097,0.4815645597699445,8.06225774829855,13.601470508735444,15.163636207580566,445.50909423828125,29.38009644517609,0.5927489783638191,12,1.1334558757279536,5.208333333333333,0.43402777777777773
153,180.06601717798233,106.99454104992759,227.5,575.0,0.39565217391304347,0.5941961883022667,17.019459345914886,0.24972845173611696,0.08817140224433209,16.492422502470642,45.0,45.727272033691406,1573.0,34.39960290745157,0.36649827783268096,47,0.9574468085106383,4.840425531914893,0.10298777727478496
154,43.21320343559642,41.24449985172902,102.5,114.0,0.8991228070175439,0.9544420818789449,11.423968370726268,0.7571843800861653,0.6897644463853949,9.433981132056603,16.278820596099706,17.327272415161133,676.5090942382812,39.04302293108434,0.5795248541726002,8,2.0348525745124633,12.8125,1.6015625
155,27.313708498984766,24.822702473776797,35.0,41.0,0.8536585365853658,0.9088001533991418,6.6755811781245455,0.713805327016817,0.5895444673700826,6.082762530298219,8.602325267042627,9.600000381469727,269.50909423828125,28.073862867599214,0.7071067811865475,9,0.9558139185602919,3.888888888888889,0.43209876543209874
156,180.06601717798225,116.99940434717332,455.5,810.5,0.5619987661937076,0.6497583840682601,24.082371407875648,0.41814888577972364,0.17653658779030024,27.202941017470888,47.75981574503821,48.79999923706055,2904.0,59.50819765166295,0.5695780143435125,52,0.9184579950968886,8.759615384615385,0.16845414201183434
157,32.97056274847715,29.866744585292217,52.0,62.0,0.8387096774193549,0.9058609285239363,8.136857890256438,0.7325502682610937,0.6011190453195854,7.211102550927978,10.816653826391969,12.399999618530273,374.0,30.16129125045319,0.6666666666666666,10,1.0816653826391969,5.2,0.52
158,101.88225099390849,66.75046896792557,248.0,321.5,0.7713841368584758,0.6551726951136618,17.769732893161912,0.6994439247500008,0.30023718629379753,19.1049731745428,22.47220505424423,23.527273178100586,1562.0,66.39103427650616,0.850160147988438,25,0.8988882021697693,9.92,0.3968
159,95.254833995939,79.68425109967416,345.0,409.0,0.843520782396088,0.8365376092416615,20.958712816717327,0.6827849949842199,0.4778096427826115,21.470910553583888,29.832867780352597,31.090909957885742,2106.509033203125,67.75321262891634,0.7197065569312868,25,1.1933147112141038,13.8,0.552
160,30.142135623730958,28.908950079602004,50.0,57.0,0.8771929824561403,0.9590876519327295,7.978845608028654,0.7518223462565875,0.6915631266752877,7.0,11.045361017187261,12.03636360168457,357.50909423828125,29.70241728060171,0.6337502222976297,9,1.227262335243029,5.555555555555555,0.6172839506172839
161,13.071067811865476,11.99070478491457,4.5,6.5,0.6923076923076923,0.9173469954788094,2.393653682408596,0.393308159700912,0.3309788497243081,2.23606797749979,5.0990195135927845,6.090909004211426,66.0,10.835821049758868,0.43852900965351466,1,5.0990195135927845,4.5,4.5
162,72.42640687119281,52.82667161443909,107.0,181.0,0.5911602209944752,0.7293841279243496,11.67204486311899,0.481822575492978,0.25633019127303697,15.0,19.235384061671343,21.327272415161133,764.5090942382812,35.846547995270456,0.7798128673650546,25,0.7694153624668537,4.28,0.17120000000000002
163,37.21320343559642,35.661104646416774,81.5,87.0,0.9367816091954023,0.9582917178343485,10.186708148166206,0.8053374385556256,0.7395599058505502,8.602325267042627,13.92838827718412,14.763636589050293,544.5090942382812,36.881773061396395,0.6176109608556767,7,1.9897697538834456,11.642857142857142,1.663265306122449
164,44.28427124746189,40.83559596005843,101.0,110.5,0.9140271493212669,0.9221241494947008,11.340070282773887,0.7611205388824311,0.6471906485012465,9.433981132056603,15.652475842498529,16.690908432006836,660.0,39.54248522113812,0.6027149459922567,9,1.7391639824998366,11.222222222222221,1.2469135802469136
165,99.74011537017755,75.03888314756182,332.0,401.0,0.827930174563591,0.7523440580458619,20.56004690782767,0.7409266648239493,0.4193804827302534,19.924858845171276,27.202941017470888,27.945453643798828,1991.0,71.24593593569408,0.7324523783062531,25,1.0881176406988355,13.28,0.5312
166,18.242640687119287,18.064495102245978,20.5,21.0,0.9761904761904762,0.990234660215662,5.108953969950291,0.789427170309849,0.7740844024478871,4.0,6.4031242374328485,7.709090709686279,170.50909423828125,22.117925532260355,0.6246950475544243,3,2.1343747458109497,6.833333333333333,2.2777777777777777
167,46.870057685088796,41.97206281278184,103.5,122.0,0.8483606557377049,0.8954984244906274,11.479559785988718,0.7382944191541052,0.5920511619106067,11.40175425099138,15.811388300841896,16.85454559326172,687.5090942382812,40.79072262340556,0.7211102550927978,12,1.3176156917368247,8.625,0.71875
168,91.74011537017756,77.19246593195831,241.0,330.5,0.7291981845688351,0.8414254290010591,17.517155313611116,0.5082496368589535,0.35983909239082584,15.0,32.2490309931942,33.0363655090332,1545.509033203125,46.78205393933341,0.46513025470953173,24,1.3437096247164249,10.041666666666666,0.41840277777777773
169,34.97056274847714,32.714842698589884,57.0,65.0,0.8769230769230769,0.9354966042121959,8.51907589177983,0.6692602738931221,0.585705736465237,6.708203932499369,13.038404810405298,13.781818389892578,407.0,29.531661823267747,0.5144957554275265,12,1.0865337342004415,4.75,0.3958333333333333
170,19.313708498984763,17.11381041053223,11.0,15.5,0.7096774193548387,0.8860965469905393,3.742410318509555,0.4719642640439972,0.3705708080611948,3.1622776601683795,7.280109889280518,9.054545402526855,110.0,12.148594447304031,0.4343722427630694,7,1.0400156984686455,1.5714285714285714,0.22448979591836735
171,12.242640687119287,11.812559200041266,6.5,8.0,0.8125,0.9648702025919523,2.876813695875796,0.5853764203833102,0.5449705248732503,2.8284271247461903,5.0,6.0,77.0,12.833333333333334,0.565685424949238,1,5.0,6.5,6.5
172,28.970562748477146,26.961325540054233,32.0,39.0,0.8205128205128205,0.9306455581872144,6.383076486422923,0.5531938735971391,0.4791218528467973,4.47213595499958,11.661903789690601,13.127272605895996,253.0,19.27285336379526,0.3834824944236852,9,1.2957670877434002,3.5555555555555554,0.3950617283950617
173,11.071067811865477,10.064495102245981,5.5,7.0,0.7857142857142857,0.9090807926819221,2.6462837142006137,0.6823207327674009,0.5638888818624715,2.8284271247461903,3.605551275463989,4.599999904632568,66.0,14.347826384416381,0.7844645405527362,1,3.605551275463989,5.5,5.5
174,58.526911934581165,52.608458815088525,146.5,172.0,0.8517441860465116,0.8988763814139378,13.657583728599336,0.6651756311840747,0.5374477743918422,16.0,17.72004514666935,18.545454025268555,940.5090942382812,50.71372709219298,0.9029322367729605,18,0.9844469525927416,8.13888888888889,0.4521604938271605
175,44.384776310850235,40.5180406270747,110.5,119.0,0.9285714285714286,0.9128814876367806,11.861406733319429,0.8458147820457896,0.7048619565919233,10.04987562112089,15.231546211727817,16.381818771362305,726.0,44.31742348835826,0.6598066592466363,7,2.1759351731039738,15.785714285714286,2.2551020408163267
176,23.89949493661167,22.60112615949154,19.5,23.0,0.8478260869565217,0.9456737985231998,4.982787485166879,0.4797161243347908,0.429009618237821,4.123105625617661,10.295630140987,12.236363410949707,176.0,14.383358363033452,0.40047142031681365,1,10.295630140987,19.5,19.5
177,59.35533905932735,46.466936797844454,87.5,126.5,0.691699604743083,0.7828602706051334,10.55502061411188,0.5092485832915332,0.3121032827680158,9.219544457292887,19.72308292331602,20.85454559326172,627.0,30.065387768630597,0.46744945975934754,18,1.0957268290731124,4.861111111111111,0.2700617283950617
178,22.142135623730955,21.11970628709045,25.0,29.0,0.8620689655172413,0.9538242672696526,5.641895835477563,0.704326654954832,0.6407828202982633,5.656854249492381,7.615773105863909,8.618182182312012,198.0,22.974682573591437,0.7427813527082074,1,7.615773105863909,25.0,25.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
180,6.0,6.0,2.0,2.0,1.0,1.0,1.5957691216057308,0.6981317007977318,0.6981317007977318,1.0,2.23606797749979,3.236363649368286,38.509090423583984,11.898876206665054,0.4472135954999579,2,1.118033988749895,1.0,0.5
181,8.82842712474619,8.82842712474619,5.0,5.0,1.0,1.0,2.5231325220201604,0.806145057197707,0.806145057197707,2.23606797749979,3.605551275463989,4.599999904632568,60.509090423583984,13.154150364795983,0.6201736729460423,3,1.2018504251546631,1.6666666666666667,0.5555555555555556
182,9.65685424949238,9.478708664619075,6.0,6.5,0.9230769230769231,0.9815524206671475,2.763953195770684,0.8391947615158762,0.8085181266789708,2.8284271247461903,3.1622776601683795,4.599999904632568,66.0,14.347826384416381,0.8944271909999159,2,1.5811388300841898,3.0,1.5
183,18.242640687119284,17.886349517372675,15.5,16.5,0.9393939393939394,0.9804693204313245,4.442433223290478,0.6088329327548181,0.58528332868011,4.242640687119285,7.280109889280518,9.054545402526855,143.0,15.79317278149524,0.5827715174143585,6,1.2133516482134197,2.5833333333333335,0.4305555555555556
184,28.142135623730955,27.44265391310702,33.0,38.0,0.868421052631579,0.9751446826930187,6.4820448144285745,0.5506448561519526,0.5236121320284793,4.242640687119285,12.206555615733702,13.5090913772583,258.50909423828125,19.135934980309994,0.3475706678180953,9,1.3562839573037446,3.6666666666666665,0.4074074074074074
185,11.656854249492381,11.65685424949238,9.0,9.0,1.0,0.9999999999999999,3.385137501286538,0.8323186781348109,0.8323186781348105,3.1622776601683795,4.47213595499958,6.0,88.0,14.666666666666666,0.7071067811865476,0,0.0,0.0,0.0
186,27.798989873223338,24.18717636680801,27.0,38.5,0.7012987012987013,0.8700739299202266,5.863230142835039,0.5799670032199838,0.4390516337379435,5.830951894845301,9.486832980505138,10.218181610107422,220.0,21.53024954874404,0.6146362971528592,9,1.0540925533894598,3.0,0.3333333333333333
187,30.72792206135786,28.95474153275081,53.5,60.0,0.8916666666666667,0.9422941608265492,8.253382073025046,0.8019074735785099,0.7120283090917684,8.06225774829855,10.198039027185569,11.199999809265137,379.50909423828125,33.8847411340431,0.7905694150420949,8,1.2747548783981961,6.6875,0.8359375
188,39.79898987322332,35.90883628872133,51.0,67.0,0.7611940298507462,0.9022549668498175,8.058239062071396,0.4970240204968001,0.40460937474927977,6.324555320336759,15.811388300841896,16.709091186523438,385.0,23.041348910138105,0.4,13,1.2162606385262997,3.923076923076923,0.30177514792899407
189,8.242640687119284,8.06449510224598,3.5,4.0,0.875,0.9783873164395372,2.111004122822376,0.6762753275121565,0.6473589718826308,2.0,3.1622776601683795,4.163636207580566,49.509090423583984,11.890830023392716,0.6324555320336759,2,1.5811388300841898,1.75,0.875
190,41.69848480983499,35.05780896371571,38.5,56.5,0.6814159292035398,0.8407453921550403,7.001408606295148,0.39364165877979274,0.27824671438536364,5.0,15.811388300841896,17.381818771362305,313.50909423828125,18.036610458441103,0.31622776601683794,3,5.270462766947299,12.833333333333334,4.277777777777778
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
192,6.82842712474619,6.650281539872885,2.0,2.5,0.8,0.9739111831145263,1.5957691216057308,0.5682766302905008,0.5390120844526473,1.4142135623730951,2.8284271247461903,3.8363635540008545,38.509090423583984,10.037914780892898,0.5,3,0.9428090415820635,0.6666666666666666,0.2222222222222222
193,45.4558441227157,37.98219032331165,63.0,89.0,0.7078651685393258,0.8355843138843122,8.95623198216277,0.5487700514888614,0.3831518786257166,10.816653826391969,13.892443989449804,14.745454788208008,456.50909423828125,30.95930921054759,0.7785997794633075,8,1.7365554986812255,7.875,0.984375
194,55.69848480983498,44.21162158215607,69.5,120.5,0.5767634854771784,0.7937670429115405,9.40692023773423,0.4468088640793251,0.2815191266627727,13.152946437965905,15.264337522473747,15.909090995788574,522.5090942382812,32.84342860170948,0.8616781710048516,16,0.9540210951546092,4.34375,0.271484375
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
196,74.76955262170044,54.04067636501219,96.0,151.0,0.6357615894039735,0.7227631364658976,11.055812783082736,0.4130851141995542,0.21579010825543415,9.0,23.345235059857504,23.909090042114258,665.5090942382812,27.834982137171746,0.3855176431903074,23,1.0150102199938045,4.173913043478261,0.18147448015122872
197,21.899494936611667,19.541216101122917,10.5,17.0,0.6176470588235294,0.8923135514168333,3.656366395715726,0.34553813755172064,0.27512557629547546,2.8284271247461903,8.94427190999916,10.854545593261719,121.0,11.147403542633267,0.31622776601683794,8,1.118033988749895,1.3125,0.1640625
198,22.142135623730955,21.278087034126674,25.0,29.0,0.8620689655172413,0.960977179243802,5.641895835477563,0.693880544756256,0.6407828202982633,5.385164807134504,8.246211251235321,9.145454406738281,192.50909423828125,21.049702472568498,0.6530471562110152,1,8.246211251235321,25.0,25.0
